Units:(mV)
,CH1
Status:,Stop
Frequency:,2.000 kHz
Period:,500.000 uS
SP:,10.000 uS
PK-PK:,1.472 V

1,0.000,0.00
2,10.000,0.00
3,20.000,0.00
4,30.000,0.00
5,40.000,0.00
6,50.000,0.00
7,60.000,0.00
8,70.000,0.00
9,80.000,0.00
10,90.000,0.00
11,100.000,0.00
12,110.000,360.00
13,120.000,424.00
14,130.000,480.00
15,140.000,520.00
16,150.000,560.00
17,160.000,584.00
18,170.000,616.00
19,180.000,648.00
20,190.000,680.00
21,200.000,704.00
22,210.000,736.00
23,220.000,744.00
24,230.000,720.00
25,240.000,680.00
26,250.000,608.00
27,260.000,544.00
28,270.000,440.00
29,280.000,360.00
30,290.000,264.00
31,300.000,160.00
32,310.000,64.00
33,320.000,-40.00
34,330.000,-136.00
35,340.000,-224.00
36,350.000,-320.00
37,360.000,-400.00
38,370.000,-472.00
39,380.000,-528.00
40,390.000,-560.00
41,400.000,-592.00
42,410.000,-616.00
43,420.000,-648.00
44,430.000,-664.00
45,440.000,-688.00
46,450.000,-712.00
47,460.000,-720.00
48,470.000,-720.00
49,480.000,-680.00
50,490.000,-624.00
51,500.000,-560.00
52,510.000,-480.00
53,520.000,-400.00
54,530.000,-304.00
55,540.000,-216.00
56,550.000,-128.00
57,560.000,-48.00
58,570.000,40.00
59,580.000,120.00
60,590.000,208.00
61,600.000,288.00
62,610.000,360.00
63,620.000,424.00
64,630.000,480.00
65,640.000,528.00
66,650.000,560.00
67,660.000,584.00
68,670.000,624.00
69,680.000,648.00
70,690.000,672.00
71,700.000,712.00
72,710.000,736.00
73,720.000,736.00
74,730.000,720.00
75,740.000,672.00
76,750.000,616.00
77,760.000,544.00
78,770.000,456.00
79,780.000,360.00
80,790.000,256.00
81,800.000,160.00
82,810.000,64.00
83,820.000,-32.00
84,830.000,-128.00
85,840.000,-232.00
86,850.000,-320.00
87,860.000,-400.00
88,870.000,-464.00
89,880.000,-528.00
90,890.000,-568.00
91,900.000,-592.00
92,910.000,-624.00
93,920.000,-648.00
94,930.000,-664.00
95,940.000,-688.00
96,950.000,-712.00
97,960.000,-720.00
98,970.000,-712.00
99,980.000,-680.00
100,990.000,-624.00
101,1000.000,-560.00
102,1010.000,-480.00
103,1020.000,-392.00
104,1030.000,-304.00
105,1040.000,-216.00
106,1050.000,-128.00
107,1060.000,-48.00
108,1070.000,32.00
109,1080.000,120.00
110,1090.000,208.00
111,1100.000,288.00
112,1110.000,360.00
113,1120.000,424.00
114,1130.000,472.00
115,1140.000,528.00
116,1150.000,552.00
117,1160.000,584.00
118,1170.000,616.00
119,1180.000,640.00
120,1190.000,672.00
121,1200.000,712.00
122,1210.000,736.00
123,1220.000,744.00
124,1230.000,720.00
125,1240.000,672.00
126,1250.000,616.00
127,1260.000,544.00
128,1270.000,440.00
129,1280.000,360.00
130,1290.000,264.00
131,1300.000,160.00
132,1310.000,64.00
133,1320.000,-32.00
134,1330.000,-136.00
135,1340.000,-224.00
136,1350.000,-320.00
137,1360.000,-400.00
138,1370.000,-472.00
139,1380.000,-520.00
140,1390.000,-560.00
141,1400.000,-600.00
142,1410.000,-624.00
143,1420.000,-640.00
144,1430.000,-664.00
145,1440.000,-688.00
146,1450.000,-712.00
147,1460.000,-720.00
148,1470.000,-712.00
149,1480.000,-680.00
150,1490.000,-624.00
151,1500.000,-560.00
152,1510.000,-480.00
153,1520.000,-392.00
154,1530.000,-304.00
155,1540.000,-216.00
156,1550.000,-128.00
157,1560.000,-48.00
158,1570.000,32.00
159,1580.000,120.00
160,1590.000,200.00
161,1600.000,280.00
162,1610.000,360.00
163,1620.000,424.00
164,1630.000,480.00
165,1640.000,528.00
166,1650.000,560.00
167,1660.000,584.00
168,1670.000,616.00
169,1680.000,648.00
170,1690.000,680.00
171,1700.000,704.00
172,1710.000,736.00
173,1720.000,736.00
174,1730.000,720.00
175,1740.000,672.00
176,1750.000,616.00
177,1760.000,536.00
178,1770.000,448.00
179,1780.000,352.00
180,1790.000,256.00
181,1800.000,168.00
182,1810.000,64.00
183,1820.000,-40.00
184,1830.000,-136.00
185,1840.000,-232.00
186,1850.000,-320.00
187,1860.000,-408.00
188,1870.000,-472.00
189,1880.000,-528.00
190,1890.000,-568.00
191,1900.000,-600.00
192,1910.000,-616.00
193,1920.000,-648.00
194,1930.000,-664.00
195,1940.000,-688.00
196,1950.000,-712.00
